Ano;Mês;Cidade;Unidade;Regional;Fonte Pagadora;Clientes;Doses;Faturamento;Pagamento;Unidade2
2020;Jan;Salvador;VACINAS - MANOEL DIAS;SALVADOR;SSA-PARTICULAR VACINAS PGTO;69;93; R$34.264,00 ;BALCÃO;MANOEL DIAS
2020;Jan;Salvador;VACINAS - MANOEL DIAS;SALVADOR;SSA-VACINAS AZIMUTE PROGRAMA SOMOS RAROS;1;1; R$660,00 ;BALCÃO;MANOEL DIAS
2020;Jan;Salvador;VACINAS - MANOEL DIAS;SALVADOR;SSA-VACINAS COLABORADOR PGTO;2;2; R$318,00 ;BALCÃO;MANOEL DIAS
2020;Jan;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-MAMAES BAIANAS VACINAS PGTO;24;40; R$14.788,80 ;BALCÃO;ALPHAVILLE
2020;Jan;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-MEDICO VACINAS PGTO;5;9; R$2.962,20 ;BALCÃO;ALPHAVILLE
2020;Jan;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-MEDISERVICE-VACINAS;1;2; R$907,00 ;BALCÃO;ALPHAVILLE
2020;Jan;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-PARTICULAR VACINAS PGTO;173;272; R$95.770,00 ;BALCÃO;ALPHAVILLE
2020;Jan;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-UNAFISCO VACINAS;4;7; R$3.196,69 ;BALCÃO;ALPHAVILLE
2020;Jan;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-VACINAS COLABORADOR PGTO;2;2; R$576,00 ;BALCÃO;ALPHAVILLE
2020;Jan;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-MAMAES BAIANAS VACINAS PGTO;6;8; R$2.524,50 ;BALCÃO;SSA - GRAÇA 
2020;Jan;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-MEDICO VACINAS PGTO;14;23; R$6.515,60 ;BALCÃO;SSA - GRAÇA 
2020;Jan;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-PARTICULAR VACINAS PGTO;61;83; R$28.925,00 ;BALCÃO;SSA - GRAÇA 
2020;Jan;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-VACINAS COLABORADOR PGTO;3;7; R$1.883,00 ;BALCÃO;SSA - GRAÇA 
2020;Jan;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-MEDICO VACINAS PGTO;1;2; R$882,00 ;BALCÃO;SSA -  DOMICILIAR
2020;Jan;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-PARTICULAR VACINAS PGTO;36;63; R$23.908,00 ;BALCÃO;SSA -  DOMICILIAR
2020;Jan;Salvador;SSA - VACINAS DOMICILIAR;SALVADOR;SSA-VACINAS CORTESIA;1;1; R$323,00 ;BALCÃO;SSA -  DOMICILIAR
2020;Jan;São José dos Campos;VACINAS SJC MATRIZ;São José dos Campos;SJC-AMAFRESP VACINAS;2;4; R$1.028,00 ;BALCÃO;SJC MATRIZ
2020;Jan;São José dos Campos;VACINAS SJC MATRIZ;São José dos Campos;SJC-PARTICULAR VACINAS PGTO;177;234; R$99.240,00 ;BALCÃO;SJC MATRIZ
2020;Jan;São José dos Campos;VACINAS SJC MATRIZ;São José dos Campos;SJC-VACINAS COLABORADOR PGTO;3;5; R$1.608,00 ;BALCÃO;SJC MATRIZ
2020;Jan;São José dos Campos;VACINAS SJC MATRIZ;São José dos Campos;SJC-VACINAS MEDICO PGTO;23;36; R$11.195,50 ;BALCÃO;SJC MATRIZ
2020;Jan;Uberaba;VACINAS UBERABA;UBERABA;UBERABA-VACINAS COLABORADOR PGTO;8;12; R$2.488,00 ;BALCÃO;UBERABA
2020;Jan;Uberaba;VACINAS UBERABA;UBERABA;UBERABA-VACINAS PARTICULAR PGTO;110;157; R$54.420,00 ;BALCÃO;UBERABA
2020;Jan;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS COLABORADORES PGTO;9;13; R$2.675,00 ;BALCÃO;UBERLANDIA MATRIZ 
2020;Jan;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS CORTESIA;1;2; R$-   ;BALCÃO;UBERLANDIA MATRIZ 
2020;Jan;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS MEDICOS PGTO;2;2; R$643,75 ;BALCÃO;UBERLANDIA MATRIZ 
2020;Jan;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS TABELA 80 MAIS PGTO;1;1; R$233,75 ;BALCÃO;UBERLANDIA MATRIZ 
2020;Jan;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-VACINAS PARTICULAR PGTO;37;53; R$20.285,00 ;BALCÃO;UBERLANDIA MATRIZ 
2020;Fev;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-MEDICO VACINAS PGTO;1;1; R$178,50 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2020;Fev;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-PARTICULAR VACINAS PGTO;56;70; R$26.180,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2020;Fev;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-VACINAS COLABORADOR PGTO;3;7; R$1.095,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2020;Fev;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-VACINAS AZIMUTE PROGRAMA SOMOS RAROS;1;2; R$1.090,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;3;3; R$1.117,97 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-AMIL VACINAS;7;13; R$2.135,03 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-CARE PLUS VACINAS;2;2; R$727,50 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;46;56; R$19.106,50 ;E-COMMERCE;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;9;16; R$4.905,00 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;1;2; R$512,40 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;10;12; R$3.375,00 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;16;30; R$8.514,00 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;118;154; R$54.210,00 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS TABELA 80 MAIS PGTO;1;1; R$297,00 ;BALCÃO;QI 13 LAGO SUL
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-AMIL VACINAS;3;7; R$1.167,71 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-ANABB VACINAS PGTO NO ATO;3;4; R$1.372,80 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-CARE PLUS VACINAS;3;3; R$751,46 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;67;103; R$38.507,00 ;E-COMMERCE;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-GRUPO WHATSAPP - VALDIRENE VACINAS PGTO;1;2; R$387,00 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;1;1; R$280,50 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;25;44; R$14.382,00 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;13;20; R$5.073,60 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-JK VACINAS - CORTESIA;15;21; R$4.210,00 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-UNAFISCO VACINAS;2;6; R$2.448,00 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;11;15; R$4.000,00 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS MEDICO PGTO;14;21; R$6.624,00 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;236;303; R$114.972,00 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS TABELA 80 MAIS PGTO;2;2; R$594,00 ;BALCÃO;516 NORTE
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-AMIL VACINAS;5;9; R$1.395,60 ;BALCÃO;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-CARE PLUS VACINAS;7;7; R$1.516,07 ;BALCÃO;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;30;39; R$16.319,00 ;E-COMMERCE;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-GRUPO WHATSAPP - VALDIRENE VACINAS PGTO;1;1; R$297,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;1;2; R$927,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;3;5; R$1.470,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;4; R$1.168,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS MEDICO PGTO;5;5; R$1.953,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;70;85; R$31.700,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Fev;Brasília;VACINAS GUARA II;VACINAS DF;BSB-AMIL VACINAS;3;7; R$1.233,60 ;BALCÃO;GUARA II
2020;Fev;Brasília;VACINAS GUARA II;VACINAS DF;BSB-CARE PLUS VACINAS;4;5; R$1.408,94 ;BALCÃO;GUARA II
2020;Fev;Brasília;VACINAS GUARA II;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;24;30; R$11.027,50 ;E-COMMERCE;GUARA II
2020;Fev;Brasília;VACINAS GUARA II;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;7;10; R$3.250,80 ;BALCÃO;GUARA II
2020;Fev;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;3; R$713,00 ;BALCÃO;GUARA II
2020;Fev;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS MEDICO PGTO;7;9; R$3.132,00 ;BALCÃO;GUARA II
2020;Fev;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;63;88; R$32.970,00 ;BALCÃO;GUARA II
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;2;2; R$717,50 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-AMIL VACINAS;1;1; R$101,54 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ANABB VACINAS PGTO NO ATO;1;1; R$403,20 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-CARLOS EDUARDO JANSEN MELO VACINAS PGTO;5;7; R$1.701,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;28;36; R$13.524,00 ;E-COMMERCE;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;2;2; R$558,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;1;1; R$151,20 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-UNAFISCO VACINAS;1;1; R$199,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;3; R$311,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-VACINAS MEDICO PGTO;3;5; R$1.035,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;58;71; R$24.870,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Fev;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-AMIL VACINAS;3;3; R$478,35 ;BALCÃO;SUDOESTE JK
2020;Fev;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-CARE PLUS VACINAS;2;3; R$704,85 ;BALCÃO;SUDOESTE JK
2020;Fev;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;9;9; R$4.080,50 ;E-COMMERCE;SUDOESTE JK
2020;Fev;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;1;3; R$873,00 ;BALCÃO;SUDOESTE JK
2020;Fev;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;1;1; R$277,20 ;BALCÃO;SUDOESTE JK
2020;Fev;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;7;13; R$3.289,00 ;BALCÃO;SUDOESTE JK
2020;Fev;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-VACINAS MEDICO PGTO;5;8; R$2.349,00 ;BALCÃO;SUDOESTE JK
2020;Fev;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;39;49; R$18.290,00 ;BALCÃO;SUDOESTE JK
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;1;1; R$421,27 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-AMIL VACINAS;1;1; R$88,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-CARE PLUS VACINAS;2;2; R$392,85 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;26;37; R$14.063,50 ;E-COMMERCE;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;4;4; R$1.207,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;1;1; R$414,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;7;8; R$1.864,80 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-UNAFISCO VACINAS;1;1; R$297,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;5;8; R$2.298,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;16;23; R$6.255,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;111;127; R$43.650,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-VACINAS TABELA 80 MAIS PGTO;3;3; R$891,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;1;1; R$175,20 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-AMIL VACINAS;1;1; R$101,54 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-CARE PLUS VACINAS;3;3; R$983,16 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;34;47; R$18.003,50 ;E-COMMERCE;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;2;3; R$1.368,50 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;4;9; R$2.326,80 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;5;7; R$1.515,00 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;2;4; R$1.638,00 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;95;115; R$42.510,00 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-VACINAS TABELA 80 MAIS PGTO;1;1; R$297,00 ;BALCÃO;TAGUATINGA SUL
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;1;3; R$800,93 ;BALCÃO;DOMICILIAR
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-AMIL VACINAS;2;6; R$1.054,21 ;BALCÃO;DOMICILIAR
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;43;72; R$22.810,00 ;E-COMMERCE;DOMICILIAR
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;2;3; R$1.188,00 ;BALCÃO;DOMICILIAR
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;3;6; R$1.713,60 ;BALCÃO;DOMICILIAR
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-UNAFISCO VACINAS;2;6; R$1.765,60 ;BALCÃO;DOMICILIAR
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;12;19; R$4.012,00 ;BALCÃO;DOMICILIAR
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-VACINAS MEDICO PGTO;11;21; R$6.696,00 ;BALCÃO;DOMICILIAR
2020;Fev;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;65;103; R$34.060,00 ;BALCÃO;DOMICILIAR
2020;Fev;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-CARE PLUS VACINAS;1;1; R$104,78 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Fev;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;25;29; R$10.763,50 ;E-COMMERCE;SOBRADINHO CONDOMINIO
2020;Fev;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;1;1; R$323,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Fev;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;7;8; R$2.730,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Fev;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;4;8; R$1.944,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Fev;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;37;51; R$18.750,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Fev;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-AMIL VACINAS;1;3; R$385,84 ;BALCÃO;NUCLEO BANDEIRANTE
2020;Fev;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;7;14; R$5.189,50 ;E-COMMERCE;NUCLEO BANDEIRANTE
2020;Fev;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;1;2; R$875,50 ;BALCÃO;NUCLEO BANDEIRANTE
2020;Fev;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;1;1; R$504,00 ;BALCÃO;NUCLEO BANDEIRANTE
2020;Fev;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;1;1; R$297,00 ;BALCÃO;NUCLEO BANDEIRANTE
2020;Fev;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-VACINAS MEDICO PGTO;1;3; R$873,00 ;BALCÃO;NUCLEO BANDEIRANTE
2020;Fev;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;33;44; R$15.430,00 ;BALCÃO;NUCLEO BANDEIRANTE
2020;Fev;Brasília;VACINAS NUCLEO BANDEIRANTE;VACINAS DF;BSB-WHO - STAFF HEALTH INSURANCE VACINAS;1;2; R$684,00 ;BALCÃO;NUCLEO BANDEIRANTE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-AMIL VACINAS;2;3; R$336,20 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-CARE PLUS VACINAS;5;9; R$2.551,69 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;36;51; R$18.675,00 ;E-COMMERCE;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;1;2; R$382,50 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;10;14; R$4.743,00 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;12;20; R$6.938,40 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;7; R$1.318,00 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS MEDICO PGTO;6;13; R$4.662,00 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;116;161; R$58.490,00 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS TABELA 80 MAIS PGTO;1;1; R$297,00 ;BALCÃO;METROPOLE
2020;Fev;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;2;3; R$1.268,14 ;BALCÃO;L2 SUL
2020;Fev;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;2;3; R$938,54 ;BALCÃO;L2 SUL
2020;Fev;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-CARE PLUS VACINAS;2;4; R$814,84 ;BALCÃO;L2 SUL
2020;Fev;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;21;31; R$10.640,00 ;E-COMMERCE;L2 SUL
2020;Fev;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;1;3; R$873,00 ;BALCÃO;L2 SUL
2020;Fev;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;3;5; R$1.797,60 ;BALCÃO;L2 SUL
2020;Fev;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;4;7; R$2.394,00 ;BALCÃO;L2 SUL
